sv,times,x,y,z,vx,vy,vz
G29,475170.944224,10614637.432610594,11795475.826614557,21369620.47902781,-1308.9449317412304,2358.9683913328554,-649.8006437218517
G30,475170.944224,20475462.6690396,8823322.10029148,14082950.709851984,1018.2725796032355,1564.4054333195074,-2396.776742550407
G31,475170.944224,23495028.286250494,-8129938.823656259,9845945.888626225,1220.5025896527147,96.37699732794067,-2871.050109594863
G05,475171.044172,-3667197.0276349103,18288386.526577327,18853153.8632283,-1492.5853606729117,-1889.533144930519,1553.1110557828551
G06,475171.044172,14404360.496007845,-20997653.0955575,7220927.153275,-16.78927425742927,975.9758593763156,2951.9634496622766
G13,475171.044172,-9776146.470447127,-11558297.573240098,21678562.490366615,1444.2317051897608,-2374.0381824792016,-618.5725570352718
G16,475171.044172,2775005.9904797757,-18826231.573173698,18412593.620378673,1372.0361267900107,1903.3276720904232,1769.1103633006323
G21,475171.044172,24964783.947980937,4970210.286761837,9020997.116432996,-1050.3522447937785,355.04461425279464,2790.014302411056
G23,475171.044172,-4129235.416205189,-19315392.849240154,17602735.324022,1157.3112942179794,-1931.523363751554,-1885.7839528130655
G25,475171.044172,17821511.277412932,18993364.626240257,5247324.489792907,174.36953433994904,695.4689481929775,-3090.737407576935
G29,475171.044172,10614506.607062338,11795711.600809138,21369555.53049685,-1308.9273250354377,2358.968824982339,-649.8457903531162
G30,475171.044172,20475564.442808136,8823478.458020426,14082711.155280886,1018.2617866976246,1564.376112807936,-2396.8073408335317
G31,475171.044172,23495150.271291167,-8129929.191226557,9845658.931884328,1220.4675269457525,96.37182577145722,-2871.0706284657444
G05,475171.153993,-3667360.946158924,18288179.015700705,18853324.425008155,-1492.6091612730681,-1889.5414704160444,1553.0668103112862
G06,475171.153993,14404358.65164585,-20997545.910848767,7221251.3399165245,-16.799240257037127,976.013443455558,2951.9463967744655
G13,475171.153993,-9775987.864607546,-11558558.292625485,21678494.555291057,1444.2111167847206,-2374.040699225458,-618.6238909915767
G16,475171.153993,2775156.6702630213,-18826022.54719881,18412787.903463874,1372.0616896745983,1903.339084791477,1769.0669474801166
G21,475171.153993,24964668.59531299,4970249.278593075,9021303.517492471,-1050.3874655438674,355.05329350779084,2789.994247910961
G23,475171.153993,-4129108.3204167597,-19315604.970197972,17602528.223057766,1157.2877050502736,-1931.5075295343324,-1885.8255625602844
G25,475171.153993,17821530.4257482,18993441.001357075,5246985.0612473795,174.34948051061156,695.4329114839461,-3090.7496585068116
G29,475171.153993,10614362.860416807,11795970.665150598,21369484.161058392,-1308.907978869039,2358.969300743113,-649.8953964711368
G30,475171.153993,20475676.268684473,8823650.257600581,14082447.933655899,1018.2499269883314,1564.3438958702652,-2396.8409610431745
G31,475171.153993,23495284.30213991,-8129918.607888207,9845343.626798986,1220.4290003823958,96.36614393680406,-2871.093173532976
G05,475171.254041,-3667510.2798049776,18287989.97047633,18853479.80422018,-1492.6308437168473,-1889.5490543605874,1553.0265019113026
G06,475171.254041,14404356.970461214,-20997448.260943003,7221546.675472445,-16.808318844646237,976.0476828788073,2951.930860765359
G13,475171.254041,-9775843.375111995,-11558795.810764022,21678432.660868596,1444.1923602668762,-2374.042991312928,-618.6706565873951
G16,475171.254041,2775293.943455957,-18825832.121410012,18412964.89309529,1372.0849776392927,1903.349481183991,1769.0273948561648
G21,475171.254041,24964563.504542638,4970284.801360698,9021582.649923071,-1050.4195516888044,355.06120083212227,2789.9759774789204
G23,475171.254041,-4128992.5371713564,-19315798.212941665,17602339.548085645,1157.2662151154784,-1931.4931037382187,-1885.8634690304218
G25,475171.254041,17821547.86815118,18993510.57638673,5246675.837367187,174.33121074687597,695.400081856141,-3090.76081853289
G29,475171.254041,10614231.907673,11796206.675332818,21369419.138063073,-1308.8903540987362,2358.9697335048545,-649.940587982493
G30,475171.254041,20475778.14201267,8823806.765610471,14082208.132979318,1018.2391220709796,1564.3145458298789,-2396.8715888221027
G31,475171.254041,23495406.401864797,-8129908.966907101,9845056.378641766,1220.3939020216717,96.36096825443133,-2871.113711683676
G05,475171.354062,-3667659.5753187705,18287800.97551119,18853635.137468837,-1492.6525201808204,-1889.5566356353534,1552.9862040608598
G06,475171.354062,14404355.288822422,-20997350.6339658,7221841.929772364,-16.81739447230143,976.0819130248708,2951.9153283177484
G13,475171.354062,-9775698.926485669,-11559033.265032664,21678370.778472688,1444.1736085435969,-2374.0452821214903,-618.7174094309735
G16,475171.354062,2775431.1819318496,-18825641.745971765,18413141.831006903,1372.108259250625,1903.3598741139515,1768.9878525357115
G21,475171.354062,24964458.438924365,4970320.315332355,9021861.705196938,-1050.4516288875327,355.06910644046206,2789.957711417865
G23,475171.354062,-4128876.7873218525,-19315991.40209211,17602150.920240365,1157.24473100552,-1931.4786811965885,-1885.9013648755686
G25,475171.354062,17821565.304019824,18993580.129356984,5246366.69582126,174.3129454084899,695.3672612452608,-3090.7719748893255
G29,475171.354062,10614100.992032045,11796442.621866189,21369354.128096044,-1308.8727338710096,2358.970165519864,-649.9857671597663
G30,475171.354062,20475879.98676774,8823963.228448153,14081968.393954813,1018.2283194913014,1564.2852036181855,-2396.902207802434
G31,475171.354062,23495528.465128414,-8129899.329045621,9844769.205950342,1220.3588128599383,96.35579446849852,-2871.13424369607
G05,475171.464175,-3667823.9370798953,18287592.91030191,18853806.138996348,-1492.6763836257699,-1889.5649811312708,1552.9418398254115
G06,475171.464175,14404353.436458685,-20997243.15258328,7222166.973083353,-16.82738523039393,976.1195969091775,2951.8982279347906
G13,475171.464175,-9775539.905333659,-11559294.678419625,21678302.64680883,1444.1529644847433,-2374.047803306354,-618.7688794286898
G16,475171.464175,2775582.2702997252,-18825432.16067612,18413336.61716957,1372.1338898694623,1903.371314918656,1768.944320013672
G21,475171.464175,24964342.768599812,4970359.413536238,9022168.914703239,-1050.4869423054752,355.07781019853064,2789.9376016858505
G23,475171.464175,-4128749.360934781,-19316204.08212991,17601943.25568651,1157.2210792038168,-1931.4628026992068,-1885.9430839094966
G25,475171.464175,17821584.497033905,18993656.69634314,5246026.360970592,174.2928365351229,695.331129255544,-3090.784256148153
G29,475171.464175,10613956.86919661,11796702.37517421,21369282.553474866,-1308.8533355360546,2358.9706403962746,-650.0355047024431
G30,475171.464175,20475992.106287844,8824135.47480632,14081704.462006232,1018.2164262755307,1564.2529007058683,-2396.9359155850766
G31,475171.464175,23495662.840371575,-8129888.719333416,9844453.055500982,1220.320182927846,96.35009923152847,-2871.156846675333
G05,475171.564037,-3667972.9998096162,18287404.21418584,18853961.216865644,-1492.6980253622696,-1889.5725490480213,1552.9016053464404
G06,475171.564037,14404351.755589874,-20997145.673621632,7222461.754769921,-16.836445361800088,976.1537725631533,2951.8827188552723
G13,475171.564037,-9775395.690265123,-11559531.755695544,21678240.852980264,1444.1342420101787,-2374.0500890888843,-618.8155576749278
G16,475171.564037,2775719.2954949625,-18825242.085691776,18413513.26551606,1372.157134326849,1903.3816899502092,1768.9048397754302
G21,475171.564037,24964237.86327359,4970394.872710613,9022447.522541523,-1050.5189679102155,355.08570411579944,2789.9193634884255
G23,475171.564037,-4128633.7995944526,-19316396.961149305,17601754.919749066,1157.1996292996662,-1931.4484017457385,-1885.980918684428
G25,475171.564037,17821601.901354566,18993726.131864294,5245717.708516913,174.2745991735717,695.298361148057,-3090.795393390456
G29,475171.564037,10613826.165363252,11796937.946721788,21369217.637376998,-1308.835742870349,2358.9710704038675,-650.0806117700635
G30,475171.564037,20476093.786878053,8824291.68276679,14081465.097665407,1018.2056396560215,1564.2236049456603,-2396.9664847738554
G31,475171.564037,23495784.70223644,-8129879.097877691,9844166.335012384,1220.2851489738362,96.34493471780638,-2871.17734479986
G05,475171.67399,-3668137.1277456563,18287196.449557353,18854131.960620537,-1492.721853836266,-1889.580880980247,1552.8573048169214
G06,475171.67399,14404349.903823841,-20997038.340517096,7222786.322191614,-16.846420426628356,976.1914016053965,2951.8656418641567
G13,475171.67399,-9775236.904506192,-11559792.789763229,21678172.809527732,1444.1136273318384,-2374.0526050871867,-618.8669525804142
G16,475171.67399,2775870.1696953326,-18825032.80253691,18413707.75952008,1372.1827275446426,1903.3931126156854,1768.8613696537354
G21,475171.67399,24964122.353622884,4970433.915926896,9022754.28144127,-1050.554229353593,355.0943961908579,2789.899281686034
G23,475171.67399,-4128506.563322019,-19316609.328823615,17601547.548198964,1157.1760119238602,-1931.4325448476372,-1886.022576186874
G25,475171.67399,17821621.062265664,18993802.5800215,5245377.865616854,174.2545183544064,695.2622820226634,-3090.807655286491
G29,475171.67399,10613682.256011719,11797197.322693866,21369146.15633306,-1308.81637222905,2358.971543137244,-650.1302767225486
G30,475171.67399,20476205.740989804,8824463.67207139,14081201.54215918,1018.1937623879301,1564.1913487590414,-2397.0001423477015
G31,475171.67399,23495918.87412866,-8129868.50477583,9843850.639209107,1220.2465745434247,96.33924890890353,-2871.199913561816
G05,475171.774019,-3668286.444304445,18287007.43629227,18854287.289368395,-1492.7435314949475,-1889.5884602453743,1552.8170023642679
G06,475171.774019,14404348.218239319,-20996940.691355236,7223081.593582948,-16.85549463933262,976.2256343338674,2951.8501055241636
G13,475171.774019,-9775092.452202085,-11560030.263985783,21678110.902546823,1444.0948729868237,-2374.0548933065265,-618.9137086108107
G16,475171.774019,2776007.428926007,-18824842.407507498,18413884.694976185,1372.206010729772,1903.4035036190803,1768.8218226148306
G21,475171.774019,24964017.26612933,4970469.43605994,9023033.351362897,-1050.5863079124433,355.1023041861722,2789.8810118143524
G23,475171.774019,-4128390.8132372666,-19316802.52736817,17601358.889351226,1157.154526202226,-1931.418118471246,-1886.060473403908
G25,475171.774019,17821638.491857126,18993872.124770857,5245068.694659851,174.23624943446316,695.2294594467598,-3090.8188097731477
G29,475171.774019,10613551.337300135,11797433.288279906,21369081.12219179,-1308.7987496944081,2358.9719725420277,-650.1754589329054
G30,475171.774019,20476307.589353226,8824620.135100223,14080961.771100486,1018.1829565164361,1564.1620038143517,-2397.0307615389074
G31,475171.774019,23496040.932418175,-8129858.868315664,9843563.43492602,1220.2114814290576,96.33407680713594,-2871.220444715516
G05,475171.873993,-3668435.6809293823,18286818.526196904,18854442.528682087,-1492.7651971060652,-1889.596034720505,1552.7767217433563
G06,475171.873993,14404346.532674804,-20996843.092463326,7223376.701069224,-16.864563353160293,976.2598482027645,2951.834577095991
G13,475171.873993,-9774948.081198268,-11560267.60786394,21678049.024931796,1444.0761286867155,-2374.057179607885,-618.9604388012913
G16,475171.873993,2776144.6150128217,-18824652.116126545,18414061.52919338,1372.2292810442248,1903.413888252712,1768.7822969502636
G21,475171.873993,24963912.233211074,4970504.937452724,9023312.266014485,-1050.6183685462588,355.110208250946,2789.8627514289965
G23,475171.873993,-4128275.1289441595,-19316995.618242376,17601170.330448117,1157.1330523197241,-1931.4036993889686,-1886.0983493886204
G25,475171.873993,17821655.910039157,18993941.628001176,5244759.692582782,174.217990054829,695.1966550751688,-3090.829957469242
G29,475171.873993,10613420.492334321,11797669.124165345,21369016.119293142,-1308.7811366357573,2358.972401081259,-650.2206161620671
G30,475171.873993,20476409.380636316,8824776.509166218,14080722.128817402,1018.1721560086669,1564.132674912836,-2397.061363361758
G31,475171.873993,23496162.920087565,-8129849.237671117,9843276.386507535,1220.1764073375812,96.32890804850649,-2871.2409639851344
G05,475171.984228,-3668600.237217728,18286610.22611777,18854613.69657611,-1492.7890862549607,-1889.60438589313,1552.7323064727143
G06,475171.984228,14404344.673058422,-20996735.472379673,7223702.095609989,-16.874562259228014,976.2975736268277,2951.8174541505286
G13,475171.984228,-9774788.894605393,-11560529.312196022,21677980.790987823,1444.055460224417,-2374.0596998029237,-619.0119650711553
G16,475171.984228,2776295.8841218697,-18824442.292665556,18414256.5085077,1372.2549396670126,1903.4253379700804,1768.7387140734527
G21,475171.984228,24963796.416346684,4970544.083506962,9023619.805425072,-1050.6537194447124,355.1189240466572,2789.8426162101714
G23,475171.984228,-4128147.5736871976,-19317208.52565278,17600962.414094746,1157.109374458592,-1931.387799640379,-1886.1401123811986
G25,475171.984228,17821675.113849636,18994018.261010777,5244418.974264937,174.1978560081261,695.1604839537295,-3090.84224856608
G29,475171.984228,10613276.219916167,11797929.165513927,21368944.439479094,-1308.7617155836374,2358.9728728748546,-650.2704080193892
G30,475171.984228,20476521.618187454,8824948.9295492,14080457.886898305,1018.1602463029592,1564.1003356836632,-2397.0951054369325
G31,475171.984228,23496297.424102165,-8129838.61916803,9842959.874012947,1220.137733041573,96.32320936429664,-2871.2635885947666
G05,475172.084022,-3668749.2096912106,18286421.654560395,18854768.647937853,-1492.8107125886524,-1889.611945424856,1552.6920976874653
G06,475172.084022,14404342.988626858,-20996638.042035334,7223996.66850764,-16.883613576490916,976.3317258170557,2951.801952358018
G13,475172.084022,-9774644.787468355,-11560766.229223602,21677919.014980253,1444.0367491129223,-2374.061980603919,-619.0586108494919
G16,475172.084022,2776432.8280905318,-18824252.34172014,18414433.016050346,1372.2781679399461,1903.4357025299164,1768.699258797086
G21,475172.084022,24963691.56581244,4970579.5226387065,9023898.214069718,-1050.6857217525474,355.126814756228,2789.824387529228
G23,475172.084022,-4128032.1021837275,-19317401.265848704,17600774.18674182,1157.0879392924926,-1931.373405180855,-1886.1779193431585
G25,475172.084022,17821692.49684088,18994087.63222244,5244110.526198194,174.1796284454167,695.1277389749512,-3090.853374812346
G29,475172.084022,10613145.614226695,11798164.576874208,21368879.544144798,-1308.7441337887963,2358.9732993223033,-650.3154836545659
G30,475172.084022,20476623.2239331,8825105.01591743,14080218.669665124,1018.1494640292913,1564.0710593952836,-2397.1256510449366
G31,475172.084022,23496419.184780188,-8129829.006947044,9842673.338112324,1220.1027215278937,96.31805095912591,-2871.2840696716953
G05,475172.194039,-3668913.445558971,18286213.76466461,18854939.46802614,-1492.834554198042,-1889.6202786440303,1552.6477694940834
G06,475172.194039,14404341.130593505,-20996530.62687666,7224321.415962917,-16.893591531798165,976.369376549972,2951.784861817879
G13,475172.194039,-9774485.920012051,-11561027.416538788,21677850.905180283,1444.0161209077673,-2374.064494290768,-619.1100349174168
G16,475172.194039,2776583.803426408,-18824042.930805966,18414627.60064401,1372.3037756617457,1903.4471280882021,1768.6557612542717
G21,475172.194039,24963575.970580544,4970618.593104153,9024205.141073938,-1050.7210020784196,355.13551428025244,2789.8042908379366
G23,475172.194039,-4127904.80413975,-19317613.74888365,17600566.672812946,1157.0643083153366,-1931.3575354014715,-1886.2195988332671
G25,475172.194039,17821711.658455603,18994164.10610527,5243770.479107653,174.15953304984737,695.0916397483161,-3090.865640083825
G29,475172.194039,10613001.631189492,11798424.104065554,21368807.995652653,-1308.7247506502906,2358.9737687288016,-650.3651767245996
G30,475172.194039,20476735.237028785,8825277.088547722,14079954.943240015,1018.137576541414,1564.0387839078246,-2397.159325161465
G31,475172.194039,23496553.41469806,-8129818.41063684,9842357.446810814,1220.0641230839597,96.31236469806458,-2871.306648164057
G05,475172.294022,-3669062.704719484,18286024.83438179,18855094.704394262,-1492.8562212204076,-1889.6278511857906,1552.6074838685238
G06,475172.294022,14404339.441068158,-20996433.004826773,7224616.54349217,-16.902658921763305,976.4035933432349,2951.7693293425946
G13,475172.294022,-9774341.54388548,-11561264.782743197,21677789.002365377,1443.9973737989371,-2374.066778026202,-619.1567687619986
G16,475172.294022,2776721.0116380583,-18823852.617932804,18414804.434176765,1372.327047782523,1903.4575108996435,1768.6162304763993
G21,475172.294022,24963470.914739717,4970654.101013401,9024484.073163252,-1050.7530643930331,355.14342081061545,2789.786026459844
G23,475172.294022,-4127789.1184527455,-19317806.851083,17600378.081025284,1157.042832606605,-1931.3431123407886,-1886.2574765688348
G25,475172.294022,17821729.07053526,18994233.60181262,5243461.444531177,174.14126990655018,695.058833083737,-3090.8767860221174
G29,475172.294022,10612870.781843439,11798659.961361054,21368742.967933528,-1308.707135108979,2358.9741946625313,-650.410337438414
G30,475172.294022,20476837.032938,8825433.464371003,14079715.266529432,1018.1267726342901,1564.009451980329,-2397.189927501561
G31,475172.294022,23496675.398615584,-8129808.781296079,9842070.363932563,1220.0290446895308,96.30719757159227,-2871.3271667805952
G05,475172.404021,-3669226.918722218,18285816.97674955,18855265.487227477,-1492.8800586324405,-1889.6361816030953,1552.5631621695495
G06,475172.404021,14404337.581243988,-20996325.59933735,7224941.234226852,-16.912634067357658,976.4412378304023,2951.7522401415245
G13,475172.404021,-9774182.70675261,-11561525.927853007,21677720.89291211,1443.9767483520955,-2374.069289777207,-619.2081841123472
G16,475172.404021,2776871.9676492643,-18823643.238881785,18414998.977801617,1372.3526511558541,1903.468933072118,1768.5727391949426
G21,475172.404021,24963355.331013177,4970693.166913119,9024790.945731353,-1050.7883382836085,355.15211987605767,2789.765931764642
G23,475172.404021,-4127661.8461976442,-19318019.2960213,17600170.592297126,1157.019205554591,-1931.3272436836053,-1886.2991483272667
G25,475172.404021,17821748.224795643,18994310.05560428,5243121.450500962,174.12117663280992,695.0227401264924,-3090.889047768024
G29,475172.404021,10612726.826433044,11798919.446189389,21368671.42071412,-1308.6877546484056,2358.9746625378775,-650.4600220587693
G30,475172.404021,20476949.025211126,8825605.50207194,14079451.57618282,1018.1148857563735,1563.9771815614013,-2397.223594877848
G31,475172.404021,23496809.598467954,-8129798.187913242,9841754.519573899,1219.9904519307233,96.30151339456393,-2871.3497402036123
G05,475172.504002,-3669376.1794465715,18285628.04865608,18855420.712031204,-1492.9017249517763,-1889.643752685977,1552.5228766607834
G06,475172.504002,14404335.889848595,-20996227.972055536,7225236.352590909,-16.921700205993147,976.4754538612995,2951.736706652592
G13,475172.504002,-9774038.33745059,-11561763.28978864,21677658.981522482,1443.9580010577952,-2374.0715720812977,-619.2549167457214
G16,475172.504002,2777009.178003,-18823452.927635532,18415175.799496442,1372.3759226667596,1903.4793142975816,1768.5332084304714
G21,475172.504002,24963250.27054153,4970728.675772538,9025069.868405808,-1050.8203993541995,355.1600271250927,2789.7476665776862
G23,475172.504002,-4127546.167334022,-19318212.391329292,17599981.996328607,1156.9977303289947,-1931.312819571493,-1886.3370244758041
G25,475172.504002,17821765.632691894,18994379.543033008,5242812.419766026,174.10291279509556,694.9899344482708,-3090.9001921028994
G29,475172.504002,10612595.983403346,11799155.298856206,21368606.38481311,-1308.670139011087,2358.975087141248,-650.505181578928
G30,475172.504002,20477050.816815294,8825761.86860824,14079211.897840967,1018.1040808520372,1563.9478500279236,-2397.2541954871217
G31,475172.504002,23496931.57257973,-8129788.559849771,9841467.438130021,1219.955373665423,96.2963474200485,-2871.3702571597446
G05,475172.604125,-3669525.6543324227,18285438.851475023,18855576.1532598,-1492.9234219144857,-1889.6513338980155,1552.4825336069111
G06,475172.604125,14404334.195142742,-20996130.202688217,7225531.888546554,-16.930778710468303,976.5097184510319,2951.7211504699817
G13,475172.604125,-9773893.76498346,-11562000.98907112,21677596.97751959,1443.9392268698398,-2374.0738569656933,-619.3017156202022
G16,475172.604125,2777146.5855642688,-18823262.345055673,18415352.86836519,1372.399227160622,1903.4897096095337,1768.4936211507024
G21,475172.604125,24963145.05764323,4970764.235856526,9025349.185395896,-1050.8525056726112,355.1679460229393,2789.7293748889374
G23,475172.604125,-4127430.3263268657,-19318405.75943965,17599793.12870781,1156.9762246283194,-1931.298374333884,-1886.374954022987
G25,475172.604125,17821783.06348221,18994449.125865687,5242502.949007203,174.0846225121354,694.9570823346351,-3090.9113516070493
G29,475172.604125,10612464.956306038,11799391.48654024,21368541.252018794,-1308.6524981408768,2358.9755117169307,-650.5504050993088
G30,475172.604125,20477152.751908556,8825918.454288356,14078971.876024995,1018.09326002288,1563.918476743774,-2397.284839023758
G31,475172.604125,23497053.71641305,-8129778.918629615,9841179.946897112,1219.9202453063053,96.29117460878888,-2871.3908026590743
G05,475172.713979,-3669689.659249641,18285231.265260592,18855746.697244912,-1492.9472274667364,-1889.6596512132533,1552.4382692147526
G06,475172.713979,14404332.334681723,-20996022.92712471,7225856.145984236,-16.940738971121846,976.5473131889962,2951.7040816473627
G13,475172.713979,-9773735.143615203,-11562261.790718123,21677528.94192857,1443.9186277021238,-2374.0763631578075,-619.3530627467366
G16,475172.713979,2777297.350513287,-18823053.238470748,18415547.142077696,1372.4247965495363,1903.5011144893863,1768.4501859381728
G21,475172.713979,24963029.615357112,4970803.2529532835,9025655.64722427,-1050.8877320876068,355.1766350437663,2789.7093047775716
G23,475172.713979,-4127303.2291568853,-19318617.919420604,17599585.900587827,1156.9526288082475,-1931.2825244209603,-1886.4165695044846
G25,475172.713979,17821802.186272044,18994525.46770124,5242163.399359036,174.06455400608388,694.9210374905078,-3090.9235949501044
G29,475172.713979,10612321.19665767,11799650.629461594,21368469.783729162,-1308.633142500166,2358.9759768311424,-650.6000237547172
G30,475172.713979,20477264.59287338,8826090.255218491,14078708.522849612,1018.0813868458561,1563.8862485509344,-2397.318460205095
G31,475172.713979,23497187.727414582,-8129768.3409707565,9840864.511893773,1219.8817024914692,96.28549962571765,-2871.413344298139
G05,475172.813994,-3669838.9774505375,18285042.270571884,18855901.962343328,-1492.968900755815,-1889.6672229401481,1552.3979689888058
G06,475172.813994,14404330.639900256,-20995925.25603347,7226151.359890914,-16.94980661282989,976.5815407404332,2951.6885409203796
G13,475172.813994,-9773590.73103141,-11562499.234079774,21677466.99499421,1443.8998732049643,-2374.078644191773,-619.3998108640712
G16,475172.813994,2777434.6147436276,-18822862.859287493,18415724.011645585,1372.4480757610293,1903.5114972098124,1768.410640582796
G21,475172.813994,24962924.509216662,4970838.7763401,9025934.659086745,-1050.9198031710207,355.1845462765707,2789.6910316453123
G23,475172.813994,-4127187.5176139437,-19318811.075920694,17599397.22873988,1156.93114635882,-1931.2680934250386,-1886.454457308627
G25,475172.813994,17821819.59442476,18994594.968587793,5241854.260078093,174.04628239259182,694.8882211437797,-3090.934741036235
G29,475172.813994,10612190.31459512,11799886.562465131,21368404.71170867,-1308.6155202103496,2358.9763996269066,-650.6451982033335
G30,475172.813994,20477366.41574273,8826246.665834354,14078468.753513044,1018.0705764754455,1563.8569067583098,-2397.349069568588
G31,475172.813994,23497309.732128285,-8129758.711234843,9840577.326461775,1219.8466114518537,96.28033344292112,-2871.433866385518
G05,475172.923982,-3670003.187424862,18284834.429395568,18856072.70505399,-1492.9927350494295,-1889.675548962919,1552.3536498451347
G06,475172.923982,14404328.775076542,-20995817.84171296,7226476.009270127,-16.959777846223915,976.6191812506706,2951.671449820644
G13,475172.923982,-9773431.920506451,-11562760.354379503,21677398.865620613,1443.87924829407,-2374.0811519168633,-619.4512203198013
G16,475172.923982,2777585.568970424,-18822653.495237157,18415918.51320345,1372.4736761806162,1903.522914485429,1768.3671515330766
G21,475172.923982,24962808.91870973,4970877.8428564025,9026241.490518728,-1050.9550718922792,355.19324686060963,2789.6709357609834
G23,475172.923982,-4127060.27037015,-19319023.491362903,17599189.73909575,1156.9075218155726,-1931.252222704657,-1886.496122640481
G25,475172.923982,17821838.736322198,18994671.395968877,5241514.293673791,174.02618824145702,694.8521326953228,-3090.9469977954045
G29,475172.923982,10612046.383657068,11800146.021586828,21368333.14581256,-1308.5961404665854,2358.9768638546007,-650.6948770642508
G30,475172.923982,20477478.390635468,8826418.669553142,14078205.072032541,1018.0586874810563,1563.8246390416514,-2397.382730530633
G31,475172.923982,23497443.898495104,-8129748.121865919,9840261.501952719,1219.8080209928548,96.2746526908461,-2871.45643414607
G05,475173.024051,-3670152.5908001065,18284645.331073992,18856228.045514096,-1493.01441977027,-1889.683123469098,1552.3133271705965
G06,475173.024051,14404327.077474652,-20995720.110694528,7226771.379302501,-16.9688493125725,976.6534272040803,2951.6558993771387
G13,475173.024051,-9773287.433892816,-11562997.926420487,21677336.875416137,1443.8604831100188,-2374.0834327951616,-619.4979934005511
G16,475173.024051,2777722.912204108,-18822463.011082876,18416095.469956305,1372.4969678163802,1903.5333014318348,1768.327584048286
G21,475173.024051,24962703.749081008,4970913.387085609,9026520.649184914,-1050.9871596880344,355.20116324259175,2789.6526515872292
G23,475173.024051,-4126944.500866778,-19319216.74911912,17599000.957418513,1156.886027821089,-1931.2377825757706,-1886.5340300706096
G25,475173.024051,17821856.150033977,18994740.92748433,5241204.985140519,174.00790570190497,694.8192989610338,-3090.9581485174976
G29,475173.024051,10611915.43463203,11800382.082063815,21368268.02916536,-1308.5785082134148,2358.9772855552915,-650.7400756127053
G30,475173.024051,20477580.26620906,8826575.158452135,14077965.166807698,1018.0478700592562,1563.795281214035,-2397.413355300725
G31,475173.024051,23497565.961707287,-8129738.488016224,9839974.157151397,1219.7729104338555,96.26948476853795,-2871.476966062314
G05,475173.124026,-3670301.8559998823,18284456.409625527,18856383.23602535,-1493.0360839929995,-1889.6906902374262,1552.2730420451203
G06,475173.124026,14404325.380561026,-20995622.468057796,7227066.470324307,-16.97791174798658,976.6876409512683,2951.640362910206
G13,475173.124026,-9773143.084878175,-11563235.275525501,21677274.93876839,1443.8417352862275,-2374.0857108708683,-619.5447224131804
G16,475173.124026,2777860.1287517846,-18822272.704822432,18416272.256530453,1372.5202375042281,1903.5436779647546,1768.2880533611126
G21,475173.124026,24962598.675037157,4970948.89871743,9026799.543795561,-1051.0192170549142,355.209072605905,2789.6343840294935
G23,475173.124026,-4126828.842259503,-19319409.8238952,17598812.349285815,1156.8645540426387,-1931.2233553730389,-1886.5719014972178
G25,475173.124026,17821873.54556119,18994810.390404157,5240895.9660428,173.98963983137605,694.7864962265194,-3090.9692881075903
G29,475173.124026,10611784.610376159,11800617.92083899,21368202.969169054,-1308.5608923096797,2358.9777062302187,-650.7852315654591
G30,475173.124026,20477682.04500455,8826731.497419223,14077725.483878208,1018.0370622209189,1563.765950872065,-2397.4439507704856
G31,475173.124026,23497687.906750504,-8129728.863732582,9839687.080216479,1219.7378325834197,96.26432220021252,-2871.4974780964526
G05,475173.233985,-3670466.030064769,18284248.62066937,18856553.919980958,-1493.0599115643024,-1889.6990119420316,1552.2287334681694
G06,475173.233985,14404323.51313879,-20995515.070392545,7227391.028807521,-16.987878614962028,976.7252714102394,2951.6232741664553
G13,475173.233985,-9772984.322618496,-11563496.327753918,21677206.811424527,1443.8211149035883,-2374.088215684699,-619.5961178650793
G16,475173.233985,2778011.0511116562,-18822063.392435703,18416466.69332616,1372.5458309392434,1903.5550899920124,1768.2445745158798
G21,475173.233985,24962483.104076456,4970987.957630166,9027106.288098263,-1051.0544754982534,355.21777231954775,2789.614291537189
G23,475173.233985,-4126701.6358885933,-19319622.178411707,17598604.901435982,1156.8409358155373,-1931.2074866615571,-1886.613554496561
G25,475173.233985,17821892.676183566,18994886.786448907,5240556.085477094,173.96954925772798,694.7504178296019,-3090.981539393513
G29,475173.233985,10611640.723394264,11800877.311693989,21368131.406745147,-1308.5415169478615,2358.97816818911,-650.8348968562643
G30,475173.233985,20477793.98668831,8826903.445785884,14077461.86148869,1018.0251743911181,1563.7336913506258,-2397.477601040751
G31,475173.233985,23497822.02578166,-8129718.278916193,9839371.331984883,1219.6992513699413,96.25864464870119,-2871.52003787696
G05,475173.333976,-3670615.323701836,18284059.66739712,18856709.12687004,-1493.0815789843982,-1889.706578614064,1552.1884412065847
G06,475173.333976,14404321.814050674,-20995417.404945068,7227686.163793473,-16.996941430852303,976.7594905548913,2951.6077338888826
G13,475173.333976,-9772839.95443877,-11563733.715322651,21677144.85505247,1443.8023635191746,-2374.0904927393726,-619.6428540797313
G16,475173.333976,2778148.294505501,-18821873.05353987,18416643.499892786,1372.5691042066505,1903.5654668074053,1768.205036725054
G21,475173.333976,24962378.00648531,4971023.476606019,9027385.22350751,-1051.086537392822,355.2256838253536,2789.5960198818525
G23,475173.333976,-4126585.9632803826,-19319815.281058062,17598416.25516633,1156.8194586541385,-1931.1930558101237,-1886.6514311547182
